person_id_A,first_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id
1b8f870e-b3a6-4671-91a3-452cec90e868,chase,fitzpatrick, 62, shumack street, , camden, 2251, , 19900906, 28, 02 65419222,5364907
d2d5f223-41da-440b-beeb-c7e0c95f59cb,aleisha,reece, 54, rawson street, medical centre, jindalee, 5108, qld, 19960927, , 03 86841197,3037027
9251b4e5-28f5-4dde-95a6-8be1de3fa380,georgia,berry, 45, merfield place, sheep station, lindfield, 2082, , , 19, 04 07568426,5218074
16ee1fb2-4f92-4ee9-afa8-3a626429c09e,jackson,gajda, 81, novar street, , riverstone, 2340, vic, 19180827, , 04 22537776,2354084
4e9f5d97-7bd0-4a5b-ae8c-ec94bf867af9,deakin,godfrey, 120, ferguson circuit, , mullaway, 5159, , 19850128, , 08 53773797,4355087
1ab9214b-cbf7-4819-b930-8c84f584af4b,jessica,leung, 42, buvelot street, fred lean hostel, beenleigh, 2643, vic, 19500523, 21, 07 57356395,2311903
dcc7f8b2-746c-416f-9a4a-403671f2b4a1,emiily,moody, 11, buckley circuit, grand view, calista, 3953, vic, , 30, 07 96277528,4600174
525aed69-8a2b-4b8f-b01a-5ec91470f7cf,giuliana,reid, 3, eggleston crescent, argyle, blakehurst, 4069, vic, 19720425, 31, 04 47402675,4146710
962c0cfc-ecfa-4e27-9776-f49900a6b0b5,hugh,weetra, 132, flanagan street, , beaudesert, 5061, wa, 19940102, 35, 04 31577679,1484993
6fc0811c-2aa1-4a0f-b0fc-d72385adf4f7,chloe,puttmer, 47, embling street, , rivett, 6018, nsw, , 22, 03 92614855,3668672
3377effa-8bfa-48ae-a4be-4d912f3cbaa5,shelby,fuda, 9, parrabel place, , loganlea, 4118, vic, 19350725, , ,5084910
c7f5643d-0b00-40ab-942f-87c8e90f2bad,patrick,white, 1, castor place, , toowoomba, 6030, , 19710424, 31, 02 31503825,7457375
b1cf67be-c3dc-4786-90ea-0ab0724d1d23,jacinta,rauseo, 8, cashion court, , adamstown heights, 6023, qld, 19931122, 25, 03 92735899,5280899
afee81a4-a4e8-479e-b621-8b8eec9e724e,miller,coleman, , brophy street, medical centre, condell park, 4053, vic, 19550305, 21, 03 58767548,9968488
bde27f45-1f59-4810-aa9a-b5390e088b07,ebonie,zbierski, 64, de little circuit, , myrtleford, 2021, vic, 19590605, 26, 04 44823031,7136120
36b80201-81b9-4e70-be55-30c953632566,isabella,maynard, 27, elsey street, , kareela, 3224, nsw, 19701115, 27, 08 61046644,4836557
fbfa2097-cb44-42e9-9433-d709e9344141,toby,mason, 200, samuels crescent, parkmoor, tennyson, 3121, nsw, 19340209, 38, 04 04554213,7913648
38026b06-b624-4e1a-b128-3e83cf030eb7,jayme,baillie, 707, maclean street, , mernda, 2217, qld, 19021018, 26, 02 89281036,2578272
0e1d13c5-c4a0-48dd-9229-643e856ec601,jackson,maynard, 60, moulder court, redhill, st kilda east, 6530, vic, 19550611, 36, 02 86668249,9903649
0a9c0300-f468-4923-89c4-45108dbe69ec,ellouise,kentsch, 28, lambrigg street, legacy vlge, seven hills, 3028, vic, 19501009, 32, 02 68440044,7197471
b2e721e2-b69a-423c-ba7d-207fda029239,bayley,pegg, 9, chandler street, , dianella, 3046, sa, 19640411, 36, 03 34810804,8430645
3e88cb76-13a9-46b8-b452-2575577f286c,rebekah,marine, 18, jeffcott place, fleetwood, maryborough, 4069, qld, 19430513, 42, 04 35513080,6854581
1036b2e3-b58f-4141-a669-83a6a2938b7e,timothy,clarke, 536, rowell place, , carlingford, 4157, , 19920728, 23, 08 84655764,3991263
051e0254-2fbd-48f1-9180-54f4b1551a3a,annabelle,rawlings, 126, were street, moulamein business centre, st agnes, 3943, wa, 19290131, 31, 07 36148725,7282674
f62bf21b-2364-4d4a-a93b-c4f58e17fbd3,taylah,rees, 4, wilsmore crescent, carrington retirement, anglesea, 5554, , 19420531, 29, 02 16282961,5615708
70aa9d0f-8f9c-4fb6-a36f-6561b127654b,alyssa,reid, 1, arthur circle, , bateman, 2170, vic, 19721016, 19, ,9320822
59662760-0fd0-4b21-8741-95fdc973de22,sean,nguyen, 18, thomas place, , nashua, 2281, vic, 19221001, 29, 04 46964015,1172173
411f939b-0e29-4586-b872-0647b7bcc69e,nicholas,campbell, 4, shumack street, , cleveland, 4560, nsw, 19870915, 31, 02 04834345,4680303
82aa3587-8b83-489f-b91d-f1da89890709,maddison,, 15, mcdowall place, , old erowal bay, 3460, qld, 19720505, , 08 27436333,6707071
c1e044e0-df6b-4a80-a5c2-7cd92b47574d,blakeston,chee, 7, barangaroo street, , windaroo, 2450, qld, 19710214, 34, 04 87486758,5808333
9ef982a3-9558-47ea-ac4d-a889a0bc33e2,sarah,collier, , bemm place, lvel 2180, robertson, 3214, nsw, 19211024, 35, 02 35639983,8574801
a94f167a-0500-4a50-a6d6-ac4dded017b9,larissa,fitzpatrick, 20, , , seaton, 2031, vic, 19210612, 34, 08 39505882,5074184
a6f09a32-8b7d-4c5d-b471-f92674fc0484,kaitlyn,fardell, 4, phillip avenue, , kedron, 2232, nsw, 19590616, , 04 49032288,6020002
e6f4beb4-cb6c-4172-a2ca-675d9c26964e,paris,white, 6, reader court, glenview, blackall, 6053, sa, 19791030, 25, 08 70223716,6416879
d1006a63-b1f9-4a97-8cf2-247818d6a778,emiily,de boar, 30, zwar place, champsaur, new farm, 6006, nsw, 19510201, 35, 03 51799309,7801098
87b54729-96fd-44a8-a500-4bd0691afd76,aidan,browne, 3651, fergusson crescent, , sandy bay, 4570, vic, 19760607, , 03 61419011,1986412
b48786a5-787d-41f8-a13d-cc5d6eb1b33f,caleb,fitzpatrick, 117, love street, glenmore, tara, 4870, qld, 19241130, , 04 05158950,3822355
22629805-fa0e-4e67-bdc1-209ab65f2bad,alexander,mclelland, 22, standbridge place, , korora, 2750, nsw, 19370827, , 07 19924979,7003381
e30fd4d3-b810-4f90-99c3-401569627580,jacob,clarke, 134, tazewell circuit, sleepy pines, noble park, 3806, nsw, , 26, 08 45927741,7288943
fbf8d3ce-406f-4af0-a7a7-6d6654d0a9bb,portia,george, 90, ennor crescent, wispering pines, evandale, 4214, wa, 19350522, 26, 03 46017849,8292572
3381f104-bd58-442d-bef5-82bc516e17bc,benjamin,carige, 10, creswell street, john flynn medical centre, valley view, 2300, qld, 19970307, 27, 03 25669888,5209896
22acca93-2a92-491d-81bc-3615e8fbbda6,luke,fawkner, 49, lempriere crescent, , hay, 3122, , 19541012, , 02 24104983,9275569
371e8c62-2e45-44b3-ba47-a570ae68e344,jayden,forby, 14, gudgenby close, , ulverstone east, 2147, nsw, 19561007, 29, 07 46954983,9801784
99060b71-f118-4eaf-8880-084cfaca3c91,isaiah,green, 310, must circuit, , clayton, 2283, qld, 19060519, 26, 08 00877799,6691450
172e3005-a197-45a9-8a3b-17e3c2a381b9,arren,dukic, 7, kulgera street, , prospect, 4163, nsw, 19750317, 23, 08 79869458,7839196
73044771-717b-4014-a8d5-3a0345497404,jake,ryan, 1957, denman street, , eden hills, 3550, qld, , 22, 08 03196933,1037339
2e6d6e6e-3855-4b64-b609-b6b7cb2f7f2d,kye,pascoe, 11, robert lewis court, , corlette, 5048, qld, 19160615, , 04 13115393,4884977
90229e66-5de6-4822-a05c-eed255a3c314,aidan,gaskin, 32, bingle street, citi centre, dunsborough, 2218, nsw, 19550605, , 07 41788311,2077426
dbf43002-3f8d-4b01-804b-4f5303b9b41a,amy,thiessen, 7, babbage crescent, , kennington, 2065, vic, 19101119, 19, 08 17542610,3193490
e4eb1d83-5727-458e-990c-36dc0c44f220,josephine,nykamp, 54, , , port macquarie, 4103, act, 19360905, , 08 65842706,5601309
364d6aff-e181-488c-9680-1806ab11894f,jake,stubbs, 45, kambalda crescent, rowethorpe, artarmon, 6210, nsw, 19071208, 25, 02 27979751,4741623
f457fbb6-4bbf-4603-ba79-2725ed228a50,jamie,crain, 39, beeston street, learning earth farm, black rock, 2220, qld, 19441123, 9, 03 89170612,8484036
d72a4a66-309a-4c68-99e9-63989d4f9c27,hannah,rivers, 85, cassinia street, , mitcham, 4745, wa, 19410821, 25, 03 75642322,4330513
c05b4527-88b4-482f-8fbe-4aaf68ded10a,tasman,webb, 319, gurrang avenue, , warnbro, 6525, vic, 19610803, 34, 04 78180115,1956426
69e85e6c-625d-4315-ad40-d9d2a35e2031,,fitzpatrick, 42, hawdon street, , harrington, 5031, , 19660205, 34, 04 10429491,7882919
d2943395-39fe-439e-a0a4-74d358290245,solomon,fenwick, 25, wardill close, , northmead, 2500, sa, 19740924, , 04 22834899,4944653
d9627c58-b6a0-4098-9e45-0b0c0dc6b2e3,ethan,hendricks, 36, , , frankston, 6020, vic, 19021210, 33, 02 35294281,2826199
e984c6a7-fc78-43ec-9d9d-6c42ce2ac27d,claudia,chevallier, 16, snowball place, , yangebup, 3285, nsw, 19031019, 25, 03 65627607,4675342
a9edd2b2-0cfb-4776-943f-a341e6f2c60a,lawson,sherriff, 2326, fryer place, west road, woodlands, 4556, nsw, 19780119, 34, ,2170511
4502f4ae-70f2-4a42-a6c3-50760996fa20,holly,green, 2, creswick place, the boulevarde, hawthorne, 2155, nsw, 19600419, 29, 04 35509269,5019362
41eeac3b-9c85-4020-ac8c-c64fd5b0fca5,claire,roche, 4, port jackson circuit, amaroo estate, wanguri, 3844, sa, 19940814, 7, 04 07489518,2050284
4e200c09-70d4-409b-92c7-e95d83f57c89,mitchell,maynard, 32, cygnet crescent, , manly vale, 2506, nt, 19760726, 25, 08 07689688,1375729
cd94bfb9-65f4-403e-8e9c-283a9300892b,alia,baynes, 80, pohlman street, burrawan, onslow, 7023, vic, 19970623, 35, 03 72429147,9758289
fd018de0-bfae-483b-851e-c3509f56fd9b,haylee,bridgland, 10, jerrabomberra avenue, , eastwood, 4810, qld, 19560930, 25, 03 98269818,3697860
32b74250-77c3-4f94-be07-d302acd61966,rebekah,cheel, 190, alinga street, , scarborough, 3079, qld, 19471108, 12, 03 10823674,4941373
87638437-3b98-47f8-91ef-5be82d9c5329,abby,quilliam, 52, rankine place, eureka, mount macedon, 6024, nsw, 19580612, 31, 04 97114642,9105109
51632b48-ccca-46f1-bbd6-20505e5f86b8,lucy,mason, 36, brown street, , bayswater north, 3984, qld, 19890320, 33, 02 74482178,9074093
5ee2f88b-20f5-477a-ad35-a2067f9f5123,sebastian,rees, 13, laver place, glen brae, canterbury, 3818, sa, 19671020, 22, 03 38600937,4605946
da92a1fb-795f-4b51-8df5-066d35f05667,matthew,spicer, 24, wyselaskie circuit, , albury, 2278, qld, 19890628, 26, 03 53701884,2269962
6650ee28-207e-4575-a695-dff0a186498a,beau,coleman, 6, shackleton circuit, , coolamon, 4171, nsw, 19701003, 34, 07 20197527,7013313
447228bd-6a4d-470b-9841-d8bb16c1926c,matthew,quan, 6, fawkner street, , sale, 5082, qld, 19051209, 38, 03 10058094,1854690
192f7282-832c-416d-90d1-c0c08fbd8f06,kasey,boss, 14, rennie street, , wongaling beach, 2170, vic, , 20, ,2601961
c365aebf-70d3-4c46-ae05-60a78eb90511,abbey,rouhliadeff, 14, kalgoorlie crescent, riggs creek vineyard, yagoona, 4519, nsw, 19800924, 26, 07 77771671,6635655
344cf4bd-1c18-434c-9966-14e640e4a7d4,,bradshaw, 19, woralul street, , vermont, 5021, nsw, 19970516, 24, 04 91268758,4290460
0f77d7ca-3b3f-4066-b7b2-ef93a5e5e521,james,musolino, 3, wyselaskie circuit, , wallsend, 2281, qld, 19920919, 40, 07 18200034,3297998
5587b401-4de8-4a8b-b06a-9841b5840e38,ridley,jinks, 34, green square, , narrandera, 3418, qld, 19630809, , 04 71225533,1468381
c8a6163a-c61d-48df-8c2f-f73d4e446fb4,harry,bradshaw, 104, cataract street, , geelong west, 3104, , 19700731, 29, 07 69550647,3413626
bb674734-433f-465f-9cde-cd5da5469302,monique,stanley, 20, morrison street, , port macquarie, 2528, nt, 19530123, 25, 07 47654324,9731044
1e857559-0906-44bb-b96c-84710a8ab33c,liam,white, 40, westgarth street, , kilcoy, 4068, sa, 19680817, 37, 02 36283699,9351496
5e55b6dd-a709-4902-88bd-6a5ca95111d7,imogen,thwaite, 63, phillip avenue, , kempsey, 3305, qld, 19400221, 32, 02 46099616,8745921
18823b30-020b-4a8d-8a6c-1baaea607aaf,adam,jolly, 14, burrell street, , ivanhoe, 2105, vic, 19510528, 26, 02 82419499,9519667
18ada027-89a6-4faa-96f4-f0c3a1ffb13c,kelsye,afford, 25, burkitt street, , inverbrackie, 2147, act, 19170224, 20, 03 64402164,7709349
2ea60425-6902-4711-971d-9e3a69fe950f,andrew,meaney, 9, horton close, earl haven, bull creek, 5084, tas, , 35, 03 04227219,1701921
b01991e8-41b4-44cd-9117-e28c2881b436,oliver,lodiong, 26, munro street, , rosslyn park, 3130, nsw, 19210329, , 07 09927883,3438799
3787bea6-9b45-4093-aa5b-3eb7f4c8af40,nicholas,, 27, macleay street, , paddington, 3175, vic, 19980421, 20, 08 98213838,7922449
39a9914f-c935-42bb-8f2f-041492c48d94,jai,reid, 2, clive steele avenue, , mulgrave east, 3505, nsw, 19600627, 29, 02 02211094,6113249
85e0a47d-1c9e-4f10-80d9-3391ead67313,jassim,reddacliff, 22, jefferis street, , grenfell, 2320, tas, 19220914, 27, 08 98009938,9101877
90828b6e-7810-446f-bbbe-0f6f0006871e,abbey,boller, 8, jinka street, , tighes hill, 3222, vic, 19730922, 30, 07 35179228,3119700
8be4e028-88af-4f3d-92ef-d5cbcb8c4530,travis,bullock, 33, archibald street, , north haven, 3505, qld, 19710803, , 02 60752343,1809332
247b430a-129f-4d05-9476-9f701a83a37d,jacob,de angelis, 13, wettenhall circuit, rmbe 770, naracoorte, 2230, vic, 19231214, 27, 07 17113051,7096858
a9263a5d-0da0-4c7a-b6bc-b88842662527,andrew,webb, 11, , , cranbourne, 4165, nsw, 19950709, 29, 04 32709478,6514107
726734a3-9e30-48c8-813f-a8c7fd968bab,jake,campbell, 2, brownsmith crescent, oaklands village, st lucia, 6063, qld, 19860114, 20, 04 60759136,6848596
c67c2c5d-5976-4442-8aff-2163f1c44330,chloe,robson, 60, mehaffey crescent, , south perth, 3184, vic, 19400415, 11, 02 24242971,4549278
7d9bfb00-a6e3-4b19-b138-7aeda8872561,charlie,wilde, 71, shumack street, , vale park, 2565, vic, 19640614, 37, 03 55543838,5478492
298a5278-7a30-4bbe-8c15-06950ae9d073,sean,rezaie, 224, hedger street, , cooranbong, 2100, vic, 19450829, 24, 02 24666267,2626405
6960d2f8-afcd-428e-91d9-74e6eac540a2,kimberly,kermeen, 15, angas street, , broadwater, 4019, nt, 19810601, , 07 42553818,4506090
0ae86ce8-4f26-4236-b5ba-d49921f5c7bc,jade,knappstein, 10, jacka crescent, gumarooka, caulfield north, 3103, sa, 19571029, 29, 04 68077955,9606529
ffb7fbd4-9c7e-4e89-a4ad-2ba95191755d,,buckmaster, 29, skinner street, , chisholm, 3764, wa, 19830125, , 08 68462408,6063107
57856be0-13a1-42d8-a8a1-7ac0538910bf,amber,hage, 1, victoria street, , riverwood, 3218, , 19730508, 29, 02 90562001,7566022
eaa1dea8-17f6-41be-a6a0-93e873171fbd,georgia,efthimiou, 120, godfrey street, , bowral, 3047, , 19411209, 31, 04 82975656,3992966
c327678e-39fd-4dac-8065-ee83fe65b5e6,nicholas,lamprey, 22, hodgson crescent, , springvale south, 3152, vic, , 34, 08 91555241,7015370
aa15adc8-7f18-4d0e-8f92-2f8adb6a5a55,brydon,stanley, 4, melrose drive, , redbank plains, 2483, wa, , 40, ,9539244
3517385d-caf1-4ffa-9db8-752c04cf85ca,chloe,matoga, 22, badimara street, , wamuran, 4101, nsw, 19451111, 19, 04 15150375,6602883
def6faad-6f4a-4bcc-8c34-a2c0f800c232,toby,hilton, 4, barraclough crescent, kooraegulla, newcomb, 3172, sa, 19740927, 31, 07 87748720,2574541
d7ea8b4b-7939-4877-9cbe-e86a32ae401c,,timmiss, 75, rymill place, pangani, sandy bay, 6152, nsw, 19591226, 21, 08 59629665,2675632
1f23a4e7-bc29-45b5-b6c6-c78e66d566a7,laura,leslie, 125, araluen street, , scarborough, 4035, vic, 19160625, , 08 35661818,9447352
65931730-45cf-4418-a077-98e8f2a89c05,reece,belperio, 17, harry hopman circuit, , canley vale, 5158, , 19610724, 32, 03 18434873,7754650
3b4cb06c-bee1-4db3-a5ee-5b48baf0841b,james,joannou, 1, hannaford street, , highgate, 2211, tas, 19121124, 19, 03 16214534,9424731
0f264310-515f-4637-922b-2a7b74b959e9,kylee,white, 168, gluyas street, , port pirie, 4818, , , 40, 04 19612042,9685215
fe3d4f18-d33b-4b73-9912-1963ef2b8b50,abbey,witty, 940, holmes crescent, , toogoom, 3174, nsw, 19381119, 29, 04 33542243,1514720
3f3b2592-0c0b-462e-92ed-a339710a4eed,oscar,robison, 13, shannon circuit, , toowoomba south, 6163, nsw, 19390121, 25, 08 34500577,5317585
c983e551-7a0a-4f64-a177-f0462523dd21,nathan,mason, 7, nangor street, , narembeen, 3037, sa, 19480823, , 07 06626270,2848088
13ab029d-c74d-41c0-b867-70463cd019d4,elizabeth,thorpe, 44, blackwood terrace, telopea park, middleton, 4053, tas, 19560923, 27, 07 84684159,5212412
df4cfe15-f1a8-4496-bbe6-76703f113f5b,millie,tschirpig, 6, clianthus street, , corio, 7248, nsw, 19150604, 37, 08 97128481,4045958
beff5b7f-6581-4aaa-9427-12c358cfa531,chelsea,campain, 2571, west place, , urangan, 0850, vic, 19510323, 9, 04 97403791,1238203
60a1514e-abcc-41e1-abeb-0a5eaeebcd97,alicia,gilbertson, 46, sentry crescent, evergreen, andergrove, 3355, sa, 19660312, 37, 03 50838284,3330898
1d3d549d-09c4-4a54-be96-af036e793aa3,alexandra,thorpe, 162, investigator street, wilding, cranbourne, 2615, nsw, 19850124, 29, 07 70740771,3634747
a60dccaa-1774-4c55-a6dd-a975250f7b4b,,morrison, 66, croton street, , northgate, 6076, vic, 19150518, 22, 08 73629090,5576325
7497021b-4722-4cf9-89dd-b8f47f070e07,riley,bullock, 2, conley drive, , park holme, 4655, sa, 19531210, 29, 08 00900889,2783759
a4a5bdc4-8b0b-4f13-bbfc-82f53dfcac2a,bailey,green, 12, lynch street, glenairne, bunbury, 2430, nsw, 19211230, 26, 03 55684474,6432414
40dd7bf7-5553-4f69-b7ae-25b0fbd7abaa,emiily,burnell, 6, florence taylor street, , st kilda east, 2147, nsw, 19641113, 36, 07 67103293,8479977
6a309574-d101-4edc-a2a6-cae4bd124733,eboni,dews, 172, baseby place, , prospect, 2148, qld, 19370210, , 08 19981944,5106051
7d002ca2-acf9-41a2-98d8-7566e21c2565,kirra,matthews, 6, mermaid street, reghaven house, nedlands, 2263, sa, 19651024, 29, 02 60296038,2372003
35aba1bc-1a68-4fb7-94c3-0503d36d8053,jack,lamprey, 22, barrington crescent, , , 4214, vic, , , 03 73283671,9195662
faa205bb-dbc3-42ca-847c-1b28997756ca,chelsea,fotopoulos, 10, donald place, , ballina, 4121, nsw, 19550615, 29, 03 41750230,5874726
732e188f-ce57-477c-9cd8-a9cb764d5d7f,alexandra,cochrane, 9, medley street, tinaroo falls, bondi junction, 2580, qld, 19050219, 9, 07 76090666,1985050
44bf82e3-7883-46c6-ac5b-8bf1f17ee602,james,clarke, 3, tenison-woods circuit, , valley view, 2250, qld, 19790922, 31, 03 27052174,3480556
0df5e5d0-6c24-4194-b8e8-301f8bfb517a,lauren,paterson, 3, burraly court, st pauls college, midland, 3016, nsw, 19251007, 20, 04 39904255,5858252
75ae497f-b747-4283-ab33-f10362030bd4,,bowerman, 65, goodchild street, allambee reserve, swan hill, 3940, , 19670606, 23, 07 55949717,8781468
e9c47bd4-0589-4dff-81ef-01187c0bdc6b,harrison,green, 20, wentworth avenue, , mill park, 3021, nsw, 19070629, 37, 03 35269966,1783465
f1416e4e-2dec-49c7-aa55-87ead0a31e8a,zachary,webb, 287, yapunyah street, brentwood vlge, wahroonga, 4020, , 19340703, 21, 08 73009846,7750633
87b3f976-28bd-4fc8-982d-094fcc006db6,deakin,bishop, 4, barraclough crescent, wattagan vale, bronte, 5006, qld, 19820805, 31, 04 42464779,7711408
696e3735-6987-45bb-b9e7-53d862e21415,jackson,reid, 43, percy crescent, , golden bay, 3429, qld, 19750801, 31, 03 78136975,8981852
7c884334-afbf-4679-92af-ef8d78be99f9,gabriel,hauser, 14, percy crescent, , malabar, 3875, nsw, 19590309, 7, 07 02757092,2818700
84e6c5bf-0ee0-40d9-9030-6ca6e53bcc55,sean,george, 237, colebatch place, , isle of capri, 4807, tas, 19090528, , 04 43707917,7930217
0243f736-2d58-4a57-ac3b-55cb98f0e036,kayla,janzso, 37, wilson street, narangi, cabramatta west, 7017, , 19850923, 27, ,4083122
48d09756-c675-4c3d-a1f6-bcd49b7fa98c,,mcneill, 375, sambell place, , maryborough, 2641, qld, 19961227, 36, 08 59790183,6556859
38572d34-2a3c-47b7-a642-da404465d74b,james,campbell, 183, debenham street, iron bark ridge, bethania, 6061, nsw, 19301117, 11, 07 96414670,8250614
8e17417d-76dd-4bc9-b743-719f62dbbd9e,jack,white, 58, fidler court, christian youth camp, mackay north, 3194, nsw, 19790131, , 07 12879687,3352459
75fb31a9-8df7-4b4f-aad0-b9df6d6ad320,fergus,mortlock, 2, kalgoorlie crescent, , st albans, 2153, qld, 19250910, 29, 02 39391580,6782825
1897da63-9135-4475-b329-e8a71cd7ad3e,connor,tsonis, 3, ashkanasy crescent, , glen innes, 4217, wa, 19480603, 33, 03 98960766,8057757
53df5534-0d2e-4e80-88d6-8a88e68241de,isabelle,george, 74, cooksey place, , shoalhaven heads, 4170, vic, 19660905, 35, 07 04557328,7333042
3d94b3bb-6937-451e-b84f-ba51591d70fd,gabrielle,clapham, 21, , , toowoomba, 7170, nsw, 19280521, 36, 07 82727066,2922156
3d419cc1-7b40-4167-a41a-defe0a54b708,georgia,clarke, 18, burrinjuck crescent, walnut grove estate, cronulla, 4220, nsw, 19150906, 31, 03 99665759,6785464
37900f2f-181e-40fb-9186-de40f873e6d7,maxin,burman, 2, kerkeri close, , , 6535, wa, 19921207, , 02 35623686,8992738
dfc6e119-6de2-43a3-878c-5e58d2f4ebcd,bella,robson, 2, medley street, , toowong, 3152, nsw, 19920530, , 04 50572859,2541336
33a0905c-9f0b-45b4-b550-7ddc53aea7b5,flynn,croci, 29, , woodrose, , 2529, nsw, 19980310, 33, 02 36053514,3184738
c5565194-57d5-470d-a5b8-3691e13f41e1,aidan,medved, 8, woodfull loop, , batchelor, 3311, vic, , , 08 74324158,3657799
07f0dcc6-9c9d-449b-8d4d-2773c174cd6a,william,bloomfield, 39, sticht place, the willows, armidale, 2196, vic, 19830919, 26, 08 05890259,3383265
67e29602-4a75-462d-860c-838575ba051f,jayden,khammash, 31, shenton crescent, ascot park, smithfield, 3305, nsw, 19831216, 20, 03 77975806,9232681
ddd983df-7f2e-4aa9-9681-342bd213d4c7,olivia,white, 9, arakoon crescent, adventist retirement village, ardeer, 4123, nsw, 19850503, 32, 02 75487695,8639733
edc68d56-d170-46af-aa75-d3762908d118,erin,nguyen, 44, deamer crescent, ainslie house, bomaderry, 3690, qld, 19530422, 20, 04 17338151,6650799
7cedb599-1d5b-4fd6-9512-d3abaaea3486,tommy,soden, 22, mcmillan crescent, , canley vale, 3174, vic, 19830620, 29, 08 02403191,6606840
a279da27-cafe-4b43-b4d7-23d74e836b8e,harrison,clarke, 12, brodribb street, killara lodge, wendouree, 4680, nsw, 19550411, 33, 08 33303588,3377232
f97c1e1e-cece-49c0-822e-17b115f73e8d,jayden,botham, 151, lewis luxton avenue, , mount warren park, 2111, vic, 19550731, 36, 08 13936046,5467687
3995a6a6-2f61-401f-83f0-4e6f56d14559,alicia,buhagiar, 2, flora place, , dural, 2176, nsw, 19100724, 33, 07 99018767,6854914
4aaa4db5-b1b8-458c-888f-49fa57cdf8f4,maggie,ariuu, 227, martley circuit, the boulevarde, kalbar, 2099, vic, 19451104, 30, 07 32004952,3638777
